GH,XGH,GA,XGA,Side
3,1.55,4,1.81,0
0,0.17,1,0.61,1
1,2.01,1,0.75,0
3,3.05,0,1.21,1
2,2.63,0,0.70,0
2,1.91,0,1.04,1
0,1.05,3,1.30,0
1,2.92,1,1.04,1
2,1.66,2,1.32,0
4,3.41,1,1.28,1
2,1.79,1,1.26,1
1,0.71,1,0.41,0
3,1.80,1,0.64,1
0,0.70,1,1.52,0
0,0.58,2,1.00,1
1,0.52,2,2.12,0
3,1.84,1,1.56,1
3,1.03,0,0.56,0
1,2.09,0,0.48,1
2,2.01,1,0.37,1
2,1.77,0,0.22,0
0,2.09,1,0.64,1
2,1.83,6,3.84,0
1,2.49,1,0.30,1
1,0.27,2,1.63,0
1,1.03,0,0.61,1
0,0.37,2,2.02,0
3,2.17,1,0.44,1
0,0.14,0,0.89,0
1,1.32,2,1.02,0
0,1.14,3,2.11,1
2,1.60,2,2.41,0
6,3.19,2,0.60,1
1,1.61,3,1.87,0
7,4.24,3,1.72,1
3,1.47,2,0.87,0
1,1.15,3,1.59,1
3,0.99,1,1.09,0
