GH,XGH,GA,XGA,Side
0,0.93,1,1.05,1
2,0.91,0,1.18,0
2,0.64,1,0.52,1
0,0.72,0,0.18,0
0,0.44,2,1.89,1
2,1.91,0,1.04,0
0,0.31,3,4.16,1
0,0.29,0,0.09,0
0,0.45,0,1.01,1
2,3.90,0,0.29,0
0,0.33,0,1.44,1
0,2.54,4,2.51,0
0,0.77,4,3.89,1
1,1.53,4,0.78,1
3,2.75,0,1.21,0
0,1.36,0,0.10,0
2,0.78,0,1.43,1
2,3.38,1,0.11,0
1,0.90,0,0.52,1
0,1.14,0,1.33,0
1,0.32,0,0.94,1
4,2.48,1,0.21,0
1,1.95,1,1.93,1
2,3.09,0,0.44,0
1,0.27,2,1.63,1
2,2.37,0,0.21,0
0,0.40,2,0.62,1
4,2.37,0,0.53,0
2,1.36,3,2.04,1
2,1.33,0,0.51,0
1,0.96,1,1.93,1
1,1.19,2,2.07,0
1,2.45,2,1.84,0
1,2.32,3,1.90,1
3,2.15,1,0.13,1
3,2.54,2,1.77,0
0,0.78,1,1.28,1
2,1.21,1,1.90,0
