GH,XGH,GA,XGA,Side
3,1.55,4,1.81,1
2,0.93,1,0.31,0
2,2.48,1,0.65,1
3,1.04,0,1.02,0
0,1.63,1,1.05,1
1,0.66,3,2.14,0
1,1.57,0,0.56,1
0,1.36,0,0.94,0
2,2.39,1,0.24,1
0,0.23,1,0.67,0
3,1.30,0,0.80,1
0,1.04,3,1.30,0
2,1.68,1,1.54,1
0,0.27,2,1.32,0
3,1.01,1,0.35,0
1,2.66,3,1.04,1
0,0.49,0,0.60,0
2,3.38,1,0.11,1
1,0.76,4,4.06,0
2,2.01,1,0.37,0
1,1.74,0,1.09,1
1,0.74,1,1.03,0
2,1.76,0,0.14,1
1,0.74,3,2.60,0
1,1.87,0,0.18,1
0,1.15,2,1.00,0
0,1.12,0,0.70,1
7,2.84,1,0.82,0
3,2.49,0,0.30,1
0,0.23,5,3.94,0
1,2.00,1,1.08,1
1,1.45,1,0.30,0
3,1.58,2,1.20,1
2,2.21,2,1.39,1
1,1.04,1,0.82,0
1,1.67,1,0.96,1
0,0.78,1,1.28,0
1,1.44,0,0.73,1
