GH,XGH,GA,XGA,Side
0,0.35,1,1.68,0
2,0.54,1,1.46,1
3,3.30,1,0.84,0
2,2.30,0,1.40,1
2,0.20,1,0.44,0
1,1.51,0,0.61,1
4,1.42,3,1.18,0
2,2.05,1,0.63,1
1,1.40,1,0.64,0
1,1.01,3,2.22,1
2,1.79,1,1.26,0
0,1.04,3,1.30,1
3,2.54,2,1.15,0
1,1.24,1,0.52,0
3,2.75,0,1.21,1
2,1.71,1,1.22,0
0,0.57,1,2.31,1
4,2.18,3,1.43,0
0,0.61,0,2.07,1
4,1.48,1,1.33,1
1,2.06,3,1.22,0
0,0.62,2,1.54,1
0,0.77,1,0.92,0
1,2.01,3,2.84,1
1,1.63,2,2.06,0
0,1.24,1,2.24,1
0,1.25,0,0.85,0
0,0.64,1,1.37,1
3,2.39,1,0.84,0
1,1.32,2,1.02,1
1,2.00,1,1.08,0
2,0.99,1,0.83,1
2,1.00,2,2.69,1
1,2.32,3,1.90,0
2,2.09,2,2.06,1
1,1.17,2,2.16,0
6,1.95,2,0.51,1
5,2.54,3,3.46,0
