GH,XGH,GA,XGA,Side
3,2.60,2,1.75,1
4,2.78,2,0.80,0
0,0.96,1,0.51,1
0,0.59,1,0.78,0
2,2.63,0,0.70,1
0,1.54,0,0.71,0
4,1.42,3,1.18,1
1,0.25,3,1.60,0
1,0.25,0,0.73,1
3,0.92,0,0.44,0
1,1.74,0,0.74,1
1,1.04,2,1.04,0
2,0.65,2,1.60,1
1,1.53,4,0.78,0
2,1.58,1,0.77,1
1,0.55,0,1.05,0
0,0.49,0,0.60,1
1,1.57,0,0.38,1
2,2.68,2,3.39,0
1,0.97,2,1.55,1
2,1.89,1,1.11,0
0,1.85,1,1.24,1
0,1.59,1,1.75,0
1,2.49,1,0.30,0
2,0.62,1,1.53,1
0,1.24,1,2.24,0
3,4.57,1,1.55,1
2,3.45,1,0.79,0
1,1.89,0,0.30,1
1,0.91,1,2.44,0
4,3.22,0,0.21,1
2,1.52,2,1.65,0
1,2.45,2,1.84,1
1,0.52,1,2.17,0
1,0.95,4,3.28,1
1,1.67,1,0.96,0
3,2.82,0,0.27,1
2,2.34,1,2.44,0
