GH,XGH,GA,XGA,Side
4,5.75,0,0.52,1
2,1.76,2,2.93,0
3,3.61,2,1.24,1
1,0.74,0,1.02,0
4,2.22,0,1.21,1
3,2.48,1,2.98,0
2,2.40,1,1.18,1
1,1.66,3,1.82,0
4,2.49,1,0.44,1
1,1.01,3,2.22,0
0,0.33,0,1.44,0
3,3.45,0,0.79,1
2,1.68,1,1.54,0
3,3.04,2,1.20,1
0,0.58,2,1.00,0
1,0.55,0,1.05,1
1,0.83,0,0.51,0
3,3.16,1,0.79,1
0,0.44,1,1.21,0
0,1.25,1,2.39,0
1,2.11,0,0.37,1
3,1.80,2,1.32,0
4,3.58,0,0.63,1
0,0.45,2,2.35,0
4,1.15,1,0.83,1
1,1.34,3,1.53,0
1,1.26,2,1.74,1
0,0.71,3,2.40,0
3,2.39,1,0.84,1
2,1.33,0,0.51,1
0,0.69,3,1.18,0
1,1.45,1,0.30,1
1,2.36,4,2.85,0
1,1.61,3,1.87,1
1,0.95,4,3.28,0
3,1.67,1,1.13,1
3,1.85,5,2.03,0
3,3.77,2,1.55,1
