GH,XGH,GA,XGA,Side
3,1.53,1,0.91,1
1,1.02,3,2.40,0
2,2.30,0,1.40,0
0,0.84,0,0.93,1
1,0.51,1,1.09,1
0,0.16,1,1.20,0
0,0.29,0,0.09,1
2,2.08,1,1.09,0
3,0.92,0,0.44,1
3,1.30,0,0.80,0
1,1.32,1,0.87,1
3,1.80,1,0.64,0
3,3.14,1,1.36,1
0,1.02,0,0.49,0
2,0.85,0,1.01,0
1,1.08,0,0.51,1
3,1.50,4,1.85,1
1,1.40,0,0.81,0
0,0.44,1,1.21,1
4,2.74,1,1.12,0
2,2.49,2,1.55,1
3,2.11,3,2.76,0
0,0.77,1,0.92,1
2,1.88,0,0.12,0
5,2.01,0,1.03,0
1,2.77,1,0.90,1
0,0.40,2,0.62,0
0,0.64,1,0.73,1
1,1.89,0,0.30,0
0,0.23,5,3.94,1
3,0.50,0,0.86,0
2,1.60,2,2.41,1
4,1.50,0,0.45,0
1,1.49,2,0.39,1
1,1.26,0,1.34,1
1,0.83,0,1.70,0
2,2.03,1,0.26,1
3,3.77,2,1.55,0
