GH,XGH,GA,XGA,Side
4,5.75,0,0.52,0
2,0.91,0,1.18,1
0,0.96,1,0.51,0
1,0.75,2,2.50,1
2,1.89,2,1.08,1
1,1.51,0,0.61,0
0,1.05,3,1.30,1
2,2.47,1,0.26,0
3,2.33,1,0.69,1
1,0.59,3,0.99,0
2,2.12,2,1.18,1
1,1.32,1,0.87,0
1,0.34,2,1.77,1
2,2.06,1,0.92,0
1,1.30,0,0.60,1
1,2.66,3,1.04,0
2,2.20,0,1.00,1
0,0.82,0,0.49,0
1,1.33,2,1.27,1
0,1.25,1,2.39,1
1,0.32,0,0.94,0
2,1.89,1,1.11,1
0,0.21,0,0.82,0
3,1.65,0,0.73,0
1,1.63,2,2.06,1
1,1.03,0,0.61,0
1,0.48,1,0.82,1
1,0.52,3,1.50,0
4,2.54,1,0.48,1
2,2.34,2,2.18,0
3,0.50,0,0.86,1
3,1.51,0,0.42,0
2,2.59,1,1.09,1
4,1.47,0,0.58,0
1,1.04,1,0.82,1
1,0.91,0,1.31,0
1,0.80,1,0.95,1
5,3.44,2,2.69,0
