GH,XGH,GA,XGA,Side
0,0.63,2,2.34,0
1,0.72,2,0.83,1
1,2.35,1,0.67,1
0,1.15,3,2.18,0
0,1.18,0,0.15,1
2,0.68,3,1.45,0
0,0.20,4,1.56,0
1,1.96,0,0.18,1
4,2.62,1,0.67,1
1,0.94,0,1.09,0
1,0.99,0,1.10,1
2,2.24,0,0.59,0
1,1.92,1,0.72,1
2,0.92,1,2.51,0
1,0.35,1,0.79,0
5,4.02,1,0.75,1
2,1.87,0,0.32,1
4,4.15,1,0.18,0
0,0.16,3,3.31,0
5,3.08,2,0.59,1
0,0.40,2,1.62,0
1,1.65,1,0.61,1
4,4.21,0,0.29,1
1,1.15,1,1.31,0
2,2.01,0,0.82,1
2,1.29,2,2.54,0
1,2.64,0,0.49,1
0,0.18,1,1.65,0
2,1.64,0,0.14,1
1,1.17,4,2.53,0
1,1.21,3,1.39,0
1,1.40,2,1.80,0
1,0.45,3,3.62,1
1,0.99,1,1.36,0
2,1.77,0,1.37,1
1,1.22,0,0.97,0
1,0.84,0,0.83,1
5,1.83,4,1.27,1
