GH,XGH,GA,XGA,Side
0,2.22,0,0.41,1
3,2.14,2,1.53,1
0,1.52,0,0.80,0
0,0.33,2,0.58,1
0,2.03,1,1.11,0
0,0.80,1,1.07,1
2,2.68,1,1.43,0
2,1.71,2,0.95,1
1,2.02,0,0.50,1
1,1.51,1,0.54,0
0,0.79,1,0.14,1
3,2.06,0,0.56,0
4,1.97,1,0.15,1
2,1.65,1,1.71,0
1,1.11,1,1.00,0
1,1.22,1,0.61,1
1,1.12,4,2.25,1
1,1.29,0,0.59,0
1,1.74,1,1.09,1
5,3.08,2,0.59,0
0,1.87,0,0.85,0
1,0.45,2,1.34,1
2,1.67,2,0.86,0
1,1.15,1,1.31,1
1,1.27,1,1.08,1
2,0.88,3,1.00,0
0,0.85,2,2.36,1
1,1.28,1,0.66,0
0,0.98,0,0.39,1
3,1.36,0,0.50,0
3,1.45,0,0.45,0
3,1.59,2,2.17,0
2,1.29,3,0.66,1
0,0.52,0,0.65,0
2,1.73,1,1.02,1
1,0.42,1,0.63,0
0,0.39,1,1.49,0
0,0.51,1,0.77,1
