GH,XGH,GA,XGA,Side
2,1.36,3,0.56,1
1,0.72,2,0.83,0
2,1.17,0,0.33,1
1,1.35,2,1.04,0
0,0.76,0,1.42,1
0,0.60,4,1.60,0
0,0.91,1,1.23,1
2,1.52,1,0.65,0
4,1.78,2,1.80,1
0,0.46,1,1.78,0
1,1.84,0,0.77,1
0,0.59,4,1.72,0
1,1.50,1,0.74,0
1,2.30,0,0.04,1
3,3.08,1,0.52,1
1,0.42,0,1.19,0
1,0.48,3,1.87,0
1,1.29,0,0.59,1
0,0.34,0,1.85,0
2,2.17,0,0.45,1
5,3.10,0,0.28,1
2,1.23,2,3.08,0
0,0.62,0,1.36,1
0,0.88,4,1.52,0
0,1.15,3,1.42,1
4,2.13,1,0.57,0
3,2.38,0,0.63,1
2,1.30,1,1.69,0
1,0.95,0,0.12,0
2,3.88,1,1.14,1
1,1.21,3,1.39,1
1,2.12,1,0.30,1
2,1.29,3,0.66,0
1,0.22,2,1.77,0
0,0.50,1,1.45,0
1,0.81,0,0.43,1
1,2.25,1,0.63,1
3,2.24,0,0.84,0
