GH,XGH,GA,XGA,Side
1,0.72,0,0.28,0
1,0.69,0,1.41,1
1,0.88,1,0.98,0
2,1.50,2,1.97,1
2,2.66,1,0.68,0
0,0.60,4,1.60,1
2,2.68,1,1.43,1
7,4.45,2,0.68,0
1,1.60,2,1.12,1
0,1.13,1,0.78,0
2,1.23,2,1.40,1
2,0.49,2,1.21,0
2,1.48,1,0.63,0
0,0.85,3,2.59,1
2,1.25,1,0.32,1
5,4.02,1,0.75,0
1,0.36,0,0.92,0
0,0.98,3,3.08,1
3,1.80,1,2.05,1
1,1.88,1,1.20,0
5,3.10,0,0.28,0
0,1.50,1,2.02,1
3,1.95,0,1.48,0
2,0.99,0,0.24,1
0,0.72,0,0.74,1
2,1.91,1,0.72,0
1,1.40,1,0.90,1
1,1.12,1,0.17,0
0,0.98,0,0.39,0
0,0.16,2,1.65,1
1,0.89,2,2.98,1
3,3.57,0,0.34,0
1,1.40,2,1.80,1
1,0.81,1,1.41,0
1,0.36,1,1.61,1
0,2.12,0,0.78,0
1,0.75,2,1.31,1
1,1.71,2,1.75,0
