GH,XGH,GA,XGA,Side
0,0.99,3,1.74,1
1,2.85,0,0.73,0
0,0.82,2,0.97,1
1,0.43,0,1.73,0
0,2.03,1,1.11,1
5,5.73,0,0.61,0
4,3.48,0,0.24,0
2,1.52,1,0.65,1
1,0.27,0,0.57,0
2,2.92,2,0.74,1
1,0.99,0,1.10,0
2,2.03,2,1.69,1
2,1.48,1,0.63,1
0,0.48,0,0.58,0
0,1.65,0,0.81,0
2,4.61,2,0.96,1
2,1.11,1,1.40,1
0,0.76,3,2.26,0
1,0.55,1,1.26,0
2,1.15,3,1.84,1
0,1.72,0,1.10,1
1,0.45,2,1.34,0
1,1.81,0,0.91,1
4,3.57,1,0.50,0
1,1.12,1,1.16,0
1,3.00,1,1.14,1
3,1.49,1,1.66,0
0,0.18,1,1.65,1
2,0.74,3,1.25,1
2,3.88,1,1.14,0
0,0.22,2,2.75,0
1,1.91,2,1.72,1
2,2.09,2,1.15,0
3,2.50,2,1.54,1
0,0.59,0,0.18,0
5,2.79,0,0.94,1
1,0.75,2,1.31,0
2,2.36,0,0.22,1
