GH,XGH,GA,XGA,Side
4,2.64,0,0.63,0
3,2.14,2,1.53,0
3,2.76,0,0.56,0
2,1.95,0,0.34,1
0,0.78,0,0.27,0
2,0.68,3,1.45,1
1,0.69,0,0.18,1
1,0.70,1,0.84,0
0,0.57,3,1.98,1
2,2.92,2,0.74,0
1,1.13,4,2.88,1
2,1.25,0,1.43,0
1,0.78,1,0.45,1
4,1.76,0,1.04,0
2,2.46,1,0.47,0
1,0.42,0,1.19,1
0,0.41,0,1.02,1
0,0.98,3,3.08,0
2,2.32,3,1.91,1
3,2.85,3,1.88,0
2,1.06,1,0.64,1
1,1.65,1,0.61,0
1,0.68,4,0.99,0
1,0.98,1,0.50,1
1,1.12,1,1.16,1
3,1.64,1,0.44,0
2,1.83,0,0.80,1
4,3.92,1,0.34,0
4,2.31,1,0.50,0
0,0.73,3,1.42,1
3,1.45,0,0.45,1
1,2.12,1,0.30,0
1,0.81,1,1.41,1
4,2.07,1,0.62,0
1,0.23,4,2.29,1
0,0.39,2,1.43,0
0,0.78,0,0.60,1
3,1.18,1,1.68,1
