GH,XGH,GA,XGA,Side
2,1.36,3,0.56,0
0,1.37,1,0.65,1
1,2.35,1,0.67,0
1,0.43,0,1.73,1
1,2.19,1,0.33,0
0,0.37,0,0.31,1
0,0.93,1,0.38,0
1,0.70,1,0.84,1
3,3.72,0,0.15,0
1,1.03,0,0.52,1
0,0.79,1,0.14,0
2,1.54,0,0.43,1
0,0.40,1,1.75,1
1,0.92,2,1.09,0
1,1.61,0,0.79,0
1,0.49,0,0.82,1
1,0.36,0,0.92,1
0,1.49,0,1.33,0
0,0.16,3,3.31,1
2,1.81,2,0.79,0
0,0.05,0,1.21,0
1,0.90,2,1.63,1
1,1.81,0,0.91,0
0,0.57,1,0.86,1
1,2.52,1,1.23,0
1,0.80,1,2.25,1
1,0.84,0,0.43,0
1,1.28,1,0.66,1
2,2.34,1,1.80,1
0,0.73,3,1.42,0
1,0.39,2,1.42,0
1,1.37,2,1.38,0
2,1.06,1,2.00,1
1,0.22,2,1.77,1
1,0.36,1,1.61,0
0,1.55,0,0.38,1
5,2.92,0,0.22,0
1,1.16,2,1.39,1
