GH,XGH,GA,XGA,Side
0,0.63,2,2.34,1
1,0.27,0,0.97,0
3,2.76,0,0.56,1
0,1.49,1,1.03,0
2,2.66,1,0.68,1
1,0.51,0,1.37,0
1,0.28,1,1.64,1
2,1.71,2,0.95,0
1,0.27,0,0.57,1
1,1.03,0,0.52,0
0,0.68,1,1.29,1
4,2.57,1,1.09,0
0,0.86,3,2.06,1
2,0.85,2,1.13,0
3,3.08,1,0.52,0
2,0.96,3,0.44,1
0,0.57,1,1.39,1
1,2.02,0,0.29,0
2,2.32,3,1.91,0
0,0.17,1,1.93,1
0,0.50,0,0.63,1
0,1.50,1,2.02,0
1,1.83,1,0.90,1
3,2.55,1,0.99,0
1,2.52,1,1.23,1
1,3.00,1,1.14,0
1,0.68,0,1.72,1
2,1.21,2,4.24,0
2,1.57,0,0.26,0
3,1.36,0,0.50,1
1,2.54,0,0.28,1
1,1.09,2,0.29,0
2,0.89,1,1.42,1
1,0.95,0,0.48,0
0,1.58,1,0.70,1
2,2.81,1,0.61,0
1,0.84,0,0.83,0
3,2.24,0,0.84,1
