GH,XGH,GA,XGA,Side
4,2.64,0,0.63,1
0,0.30,4,3.41,0
2,2.74,0,0.67,1
2,1.50,2,1.97,0
4,3.29,0,1.06,1
0,0.80,1,1.07,0
4,3.48,0,0.24,1
0,1.93,0,0.23,0
2,1.27,1,0.81,0
1,0.94,0,1.09,1
1,1.84,0,0.77,0
4,2.57,1,1.09,1
1,1.50,0,0.57,1
2,1.29,4,1.63,0
1,4.24,3,2.07,0
1,1.44,2,2.03,1
1,1.24,0,0.82,1
1,1.08,2,0.90,0
2,1.56,2,2.15,0
2,1.81,2,0.79,1
0,1.87,0,0.85,1
0,1.24,2,1.26,0
3,1.95,0,1.48,1
0,0.57,1,0.86,0
2,2.01,0,0.82,0
2,1.63,0,0.13,1
1,0.68,0,1.72,0
2,1.30,1,1.69,1
2,0.74,3,1.25,0
2,0.85,1,0.78,1
2,2.14,0,0.14,1
2,3.43,3,1.22,0
0,0.64,1,0.82,1
0,1.18,2,1.62,0
2,1.55,1,0.65,1
1,0.92,0,0.65,0
0,0.78,0,0.60,0
1,0.46,0,0.65,1
