GH,XGH,GA,XGA,Side
4,2.54,3,1.46,1
1,0.69,0,1.41,0
4,3.46,0,0.48,0
3,2.49,0,0.58,1
0,0.76,0,1.42,0
2,2.39,0,0.77,1
2,2.48,0,0.39,1
2,1.63,1,0.99,0
2,0.81,5,3.86,0
2,2.38,1,0.84,1
3,2.15,1,0.34,0
2,2.24,0,0.59,1
0,0.40,1,1.75,0
5,4.48,0,0.48,1
1,4.24,3,2.07,1
1,1.22,1,0.61,0
0,0.41,0,1.02,0
1,2.02,0,0.29,1
3,1.13,3,2.06,1
2,1.15,3,1.84,0
1,1.39,1,0.92,0
2,1.23,2,3.08,1
2,0.82,1,1.01,0
4,3.57,1,0.50,1
3,2.38,1,1.16,0
5,3.20,1,1.49,1
1,2.64,0,0.49,0
0,1.30,3,1.93,1
2,1.48,1,0.80,0
3,2.38,0,1.55,1
3,3.57,0,0.34,1
3,1.59,2,2.17,1
2,0.89,1,1.42,0
4,2.07,1,0.62,1
2,1.55,1,0.65,0
5,2.92,0,0.22,1
3,2.20,1,1.54,0
0,1.31,1,2.33,0
