GH,XGH,GA,XGA,Side
2,2.06,0,0.38,0
6,1.82,2,1.06,1
0,1.16,0,0.36,0
0,0.42,1,1.17,0
1,0.29,1,1.49,1
3,1.50,0,1.38,0
0,0.64,3,0.48,1
2,1.74,1,2.28,0
2,2.26,0,0.19,1
0,0.34,0,0.68,0
2,2.17,0,0.39,1
1,0.99,1,0.48,0
1,1.69,0,0.15,1
0,0.87,1,1.07,0
2,1.17,0,0.76,1
1,0.82,2,0.60,0
0,1.46,4,4.23,1
2,1.10,0,0.31,0
1,0.34,3,0.70,1
1,1.17,1,2.15,0
0,0.60,0,0.53,1
1,0.82,4,1.21,1
1,1.85,0,0.46,0
1,0.53,1,0.35,1
2,1.06,1,0.80,0
1,0.87,1,1.56,1
0,0.98,1,1.36,0
1,0.37,0,0.60,1
3,1.87,0,0.43,0
0,0.21,0,0.28,1
0,1.17,3,0.41,0
1,0.94,0,0.16,1
1,0.88,1,2.02,0
2,0.61,1,1.21,1
0,0.46,0,0.16,0
0,3.10,1,0.27,1
1,1.98,0,0.22,0
0,0.81,1,0.86,1
