GH,XGH,GA,XGA,Side
0,0.81,3,1.24,0
0,0.27,1,0.95,1
0,1.87,2,1.80,0
0,0.42,1,1.17,1
1,1.41,0,0.54,0
3,3.64,3,0.66,0
0,0.94,2,2.15,1
0,0.52,0,0.38,0
1,0.50,2,2.73,1
1,1.39,1,0.60,0
2,2.03,1,1.13,1
3,2.32,2,0.79,0
1,0.55,2,0.72,1
2,3.05,2,0.46,0
1,2.35,1,0.62,1
5,2.56,1,0.59,0
2,1.74,3,2.42,1
3,4.09,0,0.37,0
1,0.45,1,1.18,1
1,1.19,0,0.19,0
4,3.06,1,1.57,1
1,0.82,4,1.21,0
1,2.22,0,1.00,1
2,1.75,0,0.44,1
2,1.58,2,0.67,0
4,1.85,1,1.38,1
2,3.29,3,1.92,0
1,0.49,2,1.56,1
2,1.42,1,1.32,0
0,0.67,0,0.28,1
1,1.23,2,1.82,0
0,0.39,3,1.64,1
1,0.78,0,0.27,0
0,0.69,2,0.74,1
1,1.94,1,1.08,0
3,2.54,0,1.23,1
1,0.41,1,0.54,0
3,2.03,2,1.84,1
