GH,XGH,GA,XGA,Side
3,1.40,3,1.32,0
0,1.10,2,1.56,1
0,0.45,1,0.71,0
4,4.69,0,0.70,1
1,0.91,3,1.12,0
3,1.50,0,1.38,1
0,0.38,5,3.63,0
2,1.12,1,0.35,1
1,0.50,2,2.73,0
2,1.16,0,0.24,1
1,0.78,0,1.14,0
2,1.56,1,1.10,1
2,2.92,0,0.76,0
3,3.01,1,0.96,1
2,0.77,0,0.75,1
1,1.02,1,1.93,0
3,1.85,1,0.94,1
1,1.04,0,1.47,0
2,1.31,1,0.74,1
2,0.16,1,0.22,0
2,1.13,1,1.32,1
2,2.00,1,1.59,0
1,2.37,0,0.09,1
1,0.53,1,0.35,0
2,2.11,2,1.43,1
2,1.76,2,1.53,0
2,3.29,3,1.92,1
1,1.47,6,1.81,0
0,0.32,0,0.57,1
0,0.35,4,0.38,0
2,0.63,3,0.40,1
1,0.44,0,0.80,0
1,0.78,0,1.03,0
3,3.13,5,1.72,1
0,0.72,2,1.34,0
2,1.24,1,1.32,1
0,1.09,4,3.43,0
3,1.08,0,0.22,1
