GH,XGH,GA,XGA,Side
1,2.09,2,1.63,1
4,3.77,1,0.58,0
0,2.59,1,0.84,0
1,1.74,1,0.21,1
2,1.79,1,0.92,0
1,1.44,0,0.08,1
0,0.38,1,0.82,0
0,0.58,1,0.39,1
1,1.23,1,1.29,0
2,2.44,0,1.34,1
1,0.98,3,2.26,0
1,1.33,1,0.86,1
1,0.81,1,0.59,0
2,3.05,2,0.46,1
2,1.17,0,0.76,0
2,1.08,0,1.29,1
0,0.34,2,1.73,0
1,1.04,0,1.47,1
0,0.74,1,1.10,0
0,0.93,0,0.73,1
1,2.22,0,1.23,1
0,0.74,1,0.91,0
0,0.84,0,0.55,1
1,1.15,0,1.74,0
0,0.54,1,0.85,0
0,0.27,0,1.25,1
1,1.25,3,1.68,0
3,4.79,0,0.13,1
1,1.14,3,1.80,0
1,0.82,1,0.65,1
0,0.76,0,1.24,1
0,0.39,3,1.64,0
1,0.88,1,2.02,1
0,0.48,3,2.34,0
4,1.76,1,0.40,1
2,1.24,1,1.32,0
2,3.52,0,0.62,1
0,0.31,1,1.86,0
