GH,XGH,GA,XGA,Side
0,0.63,2,1.50,1
0,0.91,1,1.00,0
0,0.45,1,0.71,1
4,2.05,0,0.61,0
2,1.69,1,0.29,1
1,1.44,0,0.08,0
0,0.74,1,0.33,1
2,0.96,1,0.44,0
0,0.91,1,0.72,1
1,1.91,2,1.15,0
2,2.11,7,3.68,1
1,0.67,0,0.43,1
3,0.79,1,1.13,0
0,0.87,1,1.07,1
2,0.91,0,0.58,0
5,2.56,1,0.59,1
2,0.71,3,0.78,0
1,0.68,0,1.24,1
1,1.21,1,1.23,0
2,2.28,0,0.49,1
2,1.13,1,1.32,0
3,2.31,2,1.86,1
1,0.77,1,0.72,0
1,1.15,0,1.74,1
0,0.49,2,1.74,0
0,0.31,2,2.26,1
1,0.31,0,0.19,0
0,0.21,1,0.55,1
1,0.93,2,1.19,0
0,0.70,0,1.08,0
1,0.44,3,1.71,1
1,0.94,0,0.16,0
1,1.43,1,1.00,1
0,0.69,2,0.74,0
2,1.50,0,0.31,1
6,4.38,0,0.23,0
2,1.19,1,2.31,1
2,1.10,1,1.35,0
