GH,XGH,GA,XGA,Side
0,1.02,1,0.75,0
4,3.77,1,0.58,1
1,0.83,3,1.39,0
1,1.36,1,1.03,1
2,1.69,1,0.29,0
2,0.54,1,0.37,1
1,2.13,1,1.04,0
2,1.74,1,2.28,1
1,0.46,0,0.62,0
1,1.39,1,0.60,1
3,2.26,0,0.45,0
2,1.63,1,0.98,1
1,1.04,2,1.52,0
3,3.01,1,0.96,0
1,1.24,0,0.28,1
0,1.50,0,0.54,0
3,2.73,2,1.50,1
2,0.16,1,1.03,0
0,1.24,5,3.17,1
0,0.93,0,0.73,0
1,1.20,2,0.94,1
0,1.39,0,0.96,0
1,0.77,1,0.72,1
0,0.36,1,0.19,0
1,1.07,0,0.94,1
1,0.87,1,1.56,0
1,0.95,1,0.79,1
1,0.49,2,1.56,0
3,2.38,2,2.25,1
2,0.92,1,1.29,0
2,1.84,1,1.44,1
1,0.44,0,0.80,1
2,1.29,0,1.40,0
1,1.26,1,1.09,1
0,0.32,0,0.99,0
2,1.76,1,0.97,1
1,0.86,1,0.97,0
2,2.67,1,0.82,1
