GH,XGH,GA,XGA,Side
2,1.37,2,2.66,0
2,1.51,0,0.16,1
0,0.63,0,0.39,0
5,1.61,0,0.38,1
1,0.29,1,1.49,0
1,1.71,1,0.54,1
0,0.94,2,2.15,0
1,0.66,1,0.50,0
1,1.23,1,1.29,1
1,0.89,3,2.32,0
3,2.26,0,0.45,1
1,1.17,2,1.72,0
2,2.92,0,0.76,1
2,2.04,3,2.22,0
1,1.78,0,0.37,1
1,1.33,1,3.25,0
2,1.86,1,0.15,1
1,0.68,0,1.24,0
0,0.51,0,0.04,1
4,1.45,2,1.31,0
4,3.43,2,0.40,1
0,0.35,1,2.36,0
1,1.85,0,0.46,1
1,0.72,1,2.60,0
2,1.58,2,0.67,1
3,1.89,1,1.00,1
0,0.27,0,1.25,0
4,4.75,1,0.62,1
3,2.38,2,2.25,0
3,3.60,1,0.39,1
2,0.63,3,0.40,0
1,1.35,3,2.84,0
6,2.95,1,0.30,1
3,1.01,1,0.45,1
0,0.51,2,2.21,0
6,4.38,0,0.23,1
1,0.34,2,2.34,0
3,2.07,2,1.54,1
