GH,XGH,GA,XGA,Side
1,2.09,2,1.63,0
0,1.03,0,0.33,1
2,0.78,0,0.34,0
4,2.05,0,0.61,1
1,1.49,0,0.38,0
0,0.24,1,0.83,1
4,2.16,0,0.45,0
0,0.79,2,0.83,1
0,0.31,2,0.69,0
0,0.18,1,1.46,1
2,2.03,1,1.13,0
1,1.17,2,1.72,1
1,1.69,0,0.15,0
1,2.01,0,0.38,1
2,2.68,3,2.61,0
1,1.02,1,1.93,1
3,2.73,2,1.50,0
3,2.22,1,0.37,1
1,2.86,2,1.07,1
3,2.64,1,0.20,0
1,1.55,0,0.69,1
3,2.31,2,1.86,0
0,0.75,0,0.14,1
1,1.71,3,1.01,0
1,1.24,1,0.71,1
2,1.20,0,0.41,1
1,0.55,0,0.56,0
2,1.80,0,0.43,0
2,1.42,1,1.32,1
3,3.60,1,0.39,0
0,1.17,3,0.41,1
0,0.71,0,0.49,0
0,0.67,1,1.65,1
3,3.13,5,1.72,0
0,0.32,0,0.99,1
0,0.83,4,2.94,0
1,1.56,1,0.36,0
0,0.31,1,1.86,1
