GH,XGH,GA,XGA,Side
1,0.98,3,1.90,1
1,1.43,0,0.42,1
1,2.15,0,0.47,0
0,0.65,1,1.13,1
2,1.03,0,1.33,0
1,0.99,3,1.57,1
6,0.67,0,0.08,0
1,0.90,0,0.95,1
2,0.91,2,0.71,0
1,0.79,5,3.15,1
2,1.76,2,0.76,0
2,1.01,2,1.91,1
2,1.33,1,1.14,0
3,1.63,2,1.31,1
1,0.86,1,0.25,0
1,0.74,2,1.24,0
0,0.17,1,0.80,1
2,1.59,0,0.80,0
4,3.41,0,0.29,1
2,2.14,0,0.62,0
1,0.77,1,0.52,1
3,0.85,2,1.71,0
2,0.44,0,0.32,1
1,0.52,1,0.50,0
1,0.83,4,2.66,1
1,2.20,0,0.28,0
0,0.60,1,1.00,1
2,1.98,1,1.12,0
0,0.57,2,0.49,1
2,2.14,1,0.33,0
