GH,XGH,GA,XGA,Side
4,1.97,0,0.80,1
1,2.29,0,0.21,1
1,0.82,1,0.44,0
2,1.53,0,0.62,1
0,1.10,2,1.95,0
1,0.69,0,0.55,1
1,1.13,3,0.73,0
0,1.29,1,1.00,1
4,3.22,2,1.27,0
1,1.17,0,0.89,1
0,0.46,1,0.24,0
3,1.06,1,1.36,1
0,0.28,1,0.76,0
1,0.78,0,0.05,1
0,0.70,1,0.24,0
4,2.38,0,0.70,0
2,1.35,1,0.87,1
2,1.05,2,0.89,0
1,1.54,0,0.44,1
1,0.35,1,0.63,0
3,1.34,2,1.25,1
1,1.34,3,3.09,0
2,1.50,1,1.42,1
3,1.84,0,0.13,0
1,0.83,0,0.25,1
1,1.50,2,3.27,0
1,1.99,0,0.41,1
0,0.75,1,0.71,0
3,0.94,0,0.61,1
3,2.65,0,0.35,0
