GH,XGH,GA,XGA,Side
0,1.12,0,0.16,0
2,2.64,2,0.50,1
1,1.14,1,0.36,0
0,1.53,0,1.03,1
1,1.22,2,1.56,0
1,0.69,0,0.55,0
0,1.44,1,0.12,1
1,0.39,0,0.43,0
1,1.93,1,0.59,1
0,0.57,0,0.15,0
1,0.41,0,0.66,1
2,0.94,0,0.93,0
4,2.38,0,0.54,1
1,0.19,1,0.60,0
1,0.79,1,0.08,1
1,0.50,6,1.86,0
2,0.23,0,0.20,1
0,0.52,3,2.02,0
1,1.21,2,1.14,1
1,0.35,1,0.63,1
0,0.12,1,1.03,0
0,0.16,0,0.42,1
0,0.33,3,2.58,0
3,2.04,3,1.16,1
4,1.00,0,0.61,0
0,1.97,1,0.97,1
0,0.48,0,0.51,0
4,1.91,0,0.68,1
1,1.33,2,1.35,0
0,0.54,2,1.02,1
