GH,XGH,GA,XGA,Side
3,1.99,0,0.16,0
2,2.64,2,0.50,0
1,0.52,0,0.44,1
3,1.50,0,0.82,0
0,0.41,1,0.64,1
1,0.32,0,0.49,0
1,0.41,0,0.36,1
2,1.37,1,0.73,0
1,1.07,1,0.73,1
3,2.57,1,1.35,0
0,0.76,3,0.90,1
1,1.21,0,0.52,0
0,0.28,1,0.76,1
0,0.29,0,0.02,0
3,1.72,0,0.46,0
1,0.50,6,1.86,1
1,0.89,0,0.47,0
0,0.06,6,1.18,1
4,2.06,0,0.15,0
1,0.21,0,0.49,1
3,0.88,0,0.15,0
2,0.97,2,3.51,1
1,1.13,0,0.24,0
1,0.30,2,1.97,1
3,4.10,3,1.29,0
0,0.14,2,1.63,1
1,1.99,0,0.41,0
1,0.51,2,1.51,1
0,0.24,2,3.34,1
1,0.91,5,3.55,1
