GH,XGH,GA,XGA,Side
1,0.55,0,0.57,1
1,1.89,3,1.65,0
0,1.17,2,1.38,1
2,2.30,0,0.45,0
0,0.19,3,3.18,1
3,2.39,0,0.44,0
0,0.96,0,0.43,1
3,1.25,2,1.99,0
0,0.16,1,2.30,1
2,0.83,1,0.97,0
3,2.02,1,1.22,1
2,2.08,0,0.78,0
3,1.81,0,0.61,1
0,0.98,0,0.46,0
0,0.93,0,0.09,1
1,1.79,2,1.02,1
3,2.65,1,0.57,0
1,1.32,0,0.36,0
0,0.90,2,1.38,1
1,1.10,1,0.99,0
1,1.48,1,1.13,1
2,2.58,0,0.49,0
1,0.77,2,2.13,1
1,0.89,0,0.23,0
0,1.75,0,0.41,1
6,4.92,0,0.01,0
1,0.78,2,2.42,1
1,1.09,1,0.90,0
3,2.29,2,1.36,1
2,3.48,0,0.34,0
1,1.73,0,0.90,1
1,0.91,3,2.91,0
3,1.65,0,0.85,0
2,2.36,1,1.25,1
