GH,XGH,GA,XGA,Side
2,0.44,0,0.88,0
1,2.09,0,0.39,1
3,1.99,1,1.30,0
1,1.13,0,0.45,1
2,1.15,0,0.50,0
0,0.44,0,0.37,1
2,1.13,1,0.88,0
2,2.19,1,1.58,1
1,0.87,0,0.61,0
3,1.36,0,0.21,1
3,2.02,1,1.22,0
2,1.14,1,1.79,1
1,1.88,1,1.59,0
1,0.71,0,1.12,0
0,0.41,2,1.91,1
1,2.10,0,0.62,0
0,1.10,1,1.44,1
1,0.28,0,1.02,1
3,2.37,2,0.72,0
0,0.50,2,2.64,1
1,0.81,1,1.86,0
1,0.65,0,0.47,1
0,0.32,1,1.40,0
1,1.95,0,0.26,1
2,1.20,3,0.51,0
0,1.13,0,0.66,1
1,0.30,2,1.62,0
1,1.09,1,0.90,1
3,1.60,0,0.61,0
1,0.85,1,0.38,1
2,2.09,0,0.39,1
0,2.49,1,0.63,0
2,0.98,0,1.18,1
1,1.93,4,2.46,0
