GH,XGH,GA,XGA,Side
2,1.91,0,0.79,0
4,2.85,1,0.46,1
0,1.17,2,1.38,0
2,0.74,2,1.45,1
1,1.30,0,1.00,0
2,1.55,1,0.54,1
1,1.34,2,3.10,0
2,2.11,3,2.39,0
1,0.87,0,0.61,1
2,2.04,0,0.31,0
2,1.85,1,0.77,1
2,1.62,2,2.03,0
2,1.02,0,1.07,1
4,1.70,0,0.28,0
2,1.25,2,1.28,1
1,2.39,1,0.58,0
2,2.67,3,1.86,1
3,2.73,1,0.53,1
2,0.54,1,0.75,0
1,1.10,1,0.99,1
0,1.47,1,1.48,0
2,1.95,0,0.81,1
2,1.65,1,0.65,0
1,2.11,2,1.31,1
1,1.04,1,1.66,1
0,1.13,0,0.66,0
2,2.78,1,1.40,1
2,1.34,3,3.09,0
1,1.58,4,2.21,1
1,0.99,1,1.09,0
2,1.59,5,3.44,1
3,2.17,0,1.05,0
4,1.89,1,0.68,1
2,1.51,6,1.22,0
