GH,XGH,GA,XGA,Side
0,0.23,0,1.54,0
0,0.93,1,1.08,1
0,0.63,1,0.61,0
1,1.32,2,0.73,1
0,1.84,1,1.33,0
2,1.55,1,0.54,0
2,1.13,1,0.88,1
1,0.65,2,0.88,0
2,2.74,2,2.09,1
1,0.28,1,0.45,0
2,1.92,1,1.08,1
1,1.31,1,0.44,0
0,0.74,1,0.94,1
1,1.15,2,0.42,0
0,0.49,1,0.36,1
1,1.79,2,1.02,0
2,1.53,2,1.83,1
1,1.81,1,0.31,1
1,0.72,3,1.78,0
2,1.34,0,1.42,1
3,3.37,0,0.35,0
4,2.45,2,1.31,1
2,1.65,1,0.65,1
1,1.95,0,0.26,0
1,2.17,0,0.78,1
3,1.28,2,1.23,0
3,2.12,0,0.53,1
2,1.07,1,0.82,0
1,1.83,1,0.62,1
4,2.51,1,0.86,0
0,1.16,3,1.54,1
4,1.90,1,1.25,0
3,1.65,0,0.85,1
1,1.69,0,0.28,0
