GH,XGH,GA,XGA,Side
0,0.50,3,1.12,1
0,0.93,1,1.08,0
1,1.13,1,0.48,1
1,1.13,0,0.45,0
1,1.02,1,1.13,1
2,2.34,2,0.47,0
1,0.74,1,0.90,1
2,1.45,2,0.92,0
1,1.30,1,1.92,1
1,1.44,1,0.98,0
3,2.40,3,1.49,1
3,1.90,1,0.80,1
2,2.10,1,0.21,0
3,1.58,0,1.41,1
0,0.93,0,0.09,0
1,2.39,1,0.58,1
1,2.32,0,1.15,0
0,2.56,0,0.70,0
1,0.72,3,1.78,1
0,0.78,1,0.25,0
1,0.81,1,1.86,1
3,1.14,1,1.58,0
1,0.47,2,3.23,1
1,0.77,1,1.01,0
1,0.20,2,2.05,1
3,1.41,0,0.23,0
0,1.58,1,1.30,1
0,0.37,0,1.17,0
0,1.21,2,0.68,0
0,0.79,0,0.21,1
3,1.90,0,0.18,0
1,0.91,3,2.91,1
4,1.89,1,0.68,0
4,1.85,1,1.60,1
