GH,XGH,GA,XGA,Side
1,0.97,0,0.81,1
2,2.44,2,0.68,0
2,0.61,0,1.51,1
1,0.58,1,0.46,1
2,1.12,3,0.96,0
2,1.32,0,1.04,1
3,1.25,2,0.63,0
2,1.92,2,0.92,1
1,1.30,1,1.92,0
1,1.09,3,1.81,1
0,0.86,3,3.02,0
1,1.31,1,0.44,1
3,1.81,0,0.61,0
4,1.70,0,0.28,1
2,1.49,0,0.75,0
1,2.10,0,0.62,1
2,3.38,1,1.32,0
1,2.47,1,1.31,0
1,0.64,4,2.20,1
5,2.84,2,1.02,0
1,1.25,1,2.06,0
4,2.98,2,1.45,1
2,1.03,1,0.49,0
1,0.56,1,1.01,1
0,0.53,2,1.84,0
3,1.41,0,0.23,1
3,2.30,3,2.23,0
6,3.02,0,0.79,1
1,1.83,1,0.62,0
2,3.48,0,0.34,1
2,1.59,5,3.44,0
3,1.89,1,1.27,1
2,0.98,0,1.18,0
3,1.07,1,1.58,1
