GH,XGH,GA,XGA,Side
2,1.42,0,0.46,1
1,0.39,3,1.92,0
2,1.15,1,1.22,1
2,0.45,1,0.58,1
1,1.18,2,1.65,1
1,1.77,1,1.76,0
2,1.57,0,2.62,0
0,1.07,4,3.28,1
0,0.47,2,1.07,0
3,2.30,0,0.48,1
1,0.69,0,2.55,0
1,1.20,1,1.08,0
0,0.67,3,1.45,1
2,1.42,0,1.20,0
1,1.67,2,2.52,1
2,1.73,2,1.63,0
3,1.65,2,0.49,1
0,2.07,2,2.33,0
1,1.24,2,2.20,1
1,1.06,1,0.66,1
3,2.85,3,0.98,0
1,1.16,2,1.56,0
0,1.07,0,1.97,1
2,1.36,1,0.48,0
0,1.84,0,0.28,0
1,1.53,0,0.64,1
1,1.90,5,2.76,0
5,2.74,0,0.63,0
2,1.37,1,0.79,1
3,3.76,1,0.41,0
2,1.98,1,1.35,0
4,1.59,1,1.91,1
0,1.13,1,2.27,1
1,1.09,2,1.08,0
1,1.27,1,2.12,1
1,0.90,2,2.44,1
3,2.96,0,1.27,0
1,2.07,4,3.20,1

