GH,XGH,GA,XGA,Side
4,4.34,0,0.40,0
1,1.10,2,1.69,1
3,1.79,1,1.18,0
0,0.89,1,1.22,1
1,1.27,3,1.52,0
0,1.02,0,1.88,1
3,1.30,1,0.87,1
1,1.03,0,1.44,0
0,0.54,1,1.12,1
1,1.95,1,1.56,0
4,2.56,2,0.88,1
1,1.18,1,1.44,0
0,0.83,4,2.96,1
0,1.13,3,2.63,0
3,1.57,1,1.93,1
3,1.54,2,0.93,1
0,1.03,2,0.75,0
0,2.07,2,2.33,1
1,1.29,2,1.27,0
2,2.90,0,0.66,0
2,0.64,2,0.69,1
1,0.67,0,0.69,1
2,1.25,0,0.97,0
3,2.04,0,0.13,0
1,0.79,1,1.12,1
1,2.68,1,1.75,0
3,2.73,1,1.24,1
1,3.68,0,0.40,0
2,1.89,0,1.19,1
2,3.49,0,0.30,0
4,1.88,3,1.67,1
0,0.09,2,2.66,1
2,2.23,0,0.47,0
2,2.65,1,1.43,0
2,1.37,2,0.81,1
0,1.35,1,0.99,0
3,2.00,0,0.44,1
1,2.07,4,3.20,0

