GH,XGH,GA,XGA,Side
4,4.34,0,0.40,1
0,0.37,2,2.82,0
1,1.81,0,0.54,1
1,0.98,2,1.23,0
1,0.79,2,3.01,0
3,1.78,0,0.31,1
1,1.78,1,1.74,0
0,0.43,0,1.07,1
0,0.64,1,0.66,0
4,2.30,1,0.64,1
1,1.62,1,1.20,0
2,2.22,0,0.57,1
0,0.67,3,1.45,0
1,3.08,0,1.23,1
1,1.06,3,2.74,0
0,0.28,4,1.81,0
3,2.60,1,0.66,1
0,0.76,2,2.16,0
4,3.25,0,0.46,1
5,3.71,1,1.08,1
2,1.00,1,1.38,0
0,0.38,1,2.27,0
4,2.83,3,0.70,1
1,0.58,1,1.13,1
1,0.79,1,1.12,0
3,2.53,0,0.39,1
0,0.47,0,0.38,0
5,2.74,0,0.63,1
0,0.24,0,0.81,0
4,4.12,2,0.47,1
1,0.92,2,2.73,0
2,1.09,1,1.05,1
1,0.72,3,2.01,0
2,1.31,0,0.87,1
0,1.12,2,2.42,0
5,3.59,0,0.16,1
2,1.30,3,1.48,0
2,1.70,0,0.88,1

