GH,XGH,GA,XGA,Side
0,0.64,2,1.08,0
0,0.37,2,2.82,1
2,1.15,1,1.22,0
0,2.35,2,3.14,1
0,0.88,1,0.75,0
0,0.93,0,0.23,1
2,1.97,1,0.39,0
0,1.04,1,0.76,1
2,1.93,0,1.50,0
2,2.38,2,0.85,1
3,1.89,1,0.45,0
0,0.69,1,1.55,1
0,1.34,0,1.05,0
2,2.04,0,0.30,1
3,1.25,1,1.53,0
3,1.54,2,0.93,0
1,0.40,0,0.90,1
2,1.27,3,1.15,0
0,2.43,0,1.06,1
0,0.20,1,0.74,1
0,0.66,2,1.95,0
1,1.16,2,1.56,1
4,2.83,3,0.70,0
1,1.33,1,1.53,0
2,2.20,0,0.56,1
1,2.68,1,1.75,1
1,0.95,4,1.58,0
1,1.69,3,1.54,1
1,1.91,3,0.71,0
1,1.44,2,0.13,1
2,2.85,0,0.93,1
2,2.57,0,0.56,0
0,0.94,1,0.91,0
1,0.32,3,2.86,1
2,1.54,3,2.56,0
0,0.26,0,1.15,1
2,1.50,3,1.81,0
5,2.86,3,1.90,1

