GH,XGH,GA,XGA,Side
2,2.60,0,1.51,1
1,1.10,2,1.69,0
2,2.59,2,0.54,1
2,1.16,0,0.95,0
4,2.23,2,1.83,1
4,2.29,0,0.98,0
2,1.97,1,0.39,1
0,1.07,4,3.28,0
0,0.84,0,0.59,1
0,0.38,3,2.11,0
1,1.93,2,3.29,1
2,2.58,1,1.92,0
1,0.65,2,1.71,1
3,2.84,1,0.72,0
2,1.07,1,1.56,1
0,0.28,4,1.81,1
2,2.02,0,0.53,0
2,0.89,0,0.83,1
5,2.23,0,1.22,0
4,3.42,1,0.71,0
3,2.85,3,0.98,1
2,1.78,0,1.53,0
2,1.25,0,0.97,1
4,2.15,0,0.72,1
2,2.53,0,0.35,0
3,2.53,0,0.39,0
1,2.13,1,1.20,1
5,3.19,1,0.89,0
0,0.00,1,1.60,1
0,0.34,2,2.16,0
2,1.62,2,1.03,1
2,1.89,0,0.79,0
1,1.21,3,1.39,1
0,0.21,5,2.77,0
0,2.84,1,2.62,1
3,2.74,3,2.62,0
1,2.23,0,0.71,1
5,2.86,3,1.90,0

