GH,XGH,GA,XGA,Side
0,0.53,0,0.42,0
1,0.73,1,0.46,1
1,0.99,1,1.16,0
3,0.96,0,0.15,1
2,2.23,1,0.36,0
2,1.13,0,0.17,1
1,1.85,1,1.57,0
0,2.58,1,0.23,1
3,0.95,0,0.38,0
1,0.78,0,0.69,0
1,1.49,0,0.64,1
0,0.29,0,0.32,0
0,0.63,0,1.63,1
0,0.62,0,0.20,0
1,1.61,2,0.93,1
1,0.50,1,0.40,0
4,1.77,0,0.51,1
1,0.77,2,1.50,0
0,0.56,1,0.96,1
1,1.14,0,2.20,0
0,0.93,1,1.15,1
1,0.53,1,2.80,0
1,0.54,1,2.05,1
1,0.48,0,0.14,1
2,2.16,0,0.46,0
0,0.76,0,0.34,1
2,0.90,2,1.44,0
0,1.33,0,0.11,1
2,1.07,2,2.76,0
3,2.19,3,1.00,1
