GH,XGH,GA,XGA,Side
2,1.60,1,0.78,0
1,1.25,2,0.97,0
0,0.70,1,0.70,0
0,1.08,1,0.34,1
1,2.27,1,2.11,0
2,1.30,1,1.58,1
0,0.50,4,1.82,0
0,0.41,3,0.68,0
3,0.95,0,0.38,1
2,2.26,1,1.74,0
0,0.62,1,1.44,1
1,0.82,2,1.77,0
2,2.07,2,1.59,1
3,1.48,0,0.09,1
3,2.02,0,0.89,1
2,1.83,0,0.75,1
1,1.68,1,0.45,1
1,0.94,1,0.91,0
2,2.33,2,0.62,1
1,2.13,0,0.35,0
5,5.16,0,0.08,1
1,1.90,0,1.02,1
1,0.54,1,2.05,0
2,2.10,3,2.44,1
1,0.93,1,1.15,0
2,1.53,0,0.79,1
1,0.50,1,2.15,0
0,0.75,4,4.18,0
0,0.72,3,2.11,0
1,1.81,0,0.35,1
