GH,XGH,GA,XGA,Side
2,0.74,1,0.95,0
1,0.95,1,1.26,1
1,2.52,4,1.96,0
6,2.93,2,0.90,1
0,0.91,0,0.22,0
2,2.25,0,0.95,0
1,1.41,1,2.23,1
2,1.19,0,0.74,0
1,0.99,5,3.51,1
1,0.45,2,0.75,0
0,0.25,0,1.39,1
0,0.68,0,1.60,0
1,0.62,3,1.67,1
2,2.44,1,0.63,0
0,1.06,1,1.55,1
4,6.03,1,0.13,0
2,1.85,1,0.87,1
3,1.19,2,2.76,1
0,0.61,0,1.26,0
2,2.37,4,3.36,1
3,2.27,1,0.61,0
0,0.45,0,0.81,1
0,0.78,0,0.22,1
2,1.21,0,0.34,0
1,2.64,1,1.55,1
3,1.87,0,0.08,0
1,1.39,0,0.38,1
1,1.08,0,0.12,0
0,0.58,2,1.35,1
3,1.12,0,0.88,0
2,0.55,1,0.49,1
1,1.19,2,0.85,0
1,0.70,0,1.47,1
1,1.95,0,0.19,0
