GH,XGH,GA,XGA,Side
1,2.99,3,1.85,0
1,1.38,1,2.14,1
2,1.67,1,1.44,1
6,2.93,2,0.90,0
1,0.54,0,0.40,1
2,1.35,0,0.85,0
1,1.34,1,0.64,1
0,1.12,3,1.32,0
0,1.52,1,1.26,1
4,3.69,0,0.23,0
0,1.34,0,0.91,1
1,0.46,2,2.04,0
0,0.87,0,0.32,1
0,0.51,0,0.93,0
0,2.37,1,2.10,1
1,1.35,1,1.22,0
2,0.77,1,0.75,1
1,2.33,3,2.64,1
1,2.05,1,0.70,0
1,0.20,1,1.37,0
3,2.27,1,0.61,1
1,0.91,0,0.57,0
0,0.79,1,0.84,1
1,1.40,1,1.14,0
1,2.44,3,2.24,1
0,0.99,2,1.13,0
0,1.01,1,0.34,1
1,1.04,1,1.09,0
0,0.73,2,1.37,1
2,1.81,3,1.14,0
4,2.57,1,1.03,1
0,0.88,0,0.26,0
0,0.58,0,0.59,1
2,1.15,2,1.61,0
