GH,XGH,GA,XGA,Side
2,1.81,2,1.86,0
0,0.10,1,1.37,1
3,3.41,0,0.37,0
2,0.58,4,2.17,1
2,2.25,0,0.56,0
1,0.81,3,1.82,1
1,1.42,1,1.09,0
1,0.70,0,1.50,1
0,1.52,1,1.26,0
1,0.45,2,0.75,1
1,2.45,2,0.84,0
1,1.15,3,1.90,1
2,2.62,1,2.20,0
4,1.50,0,0.37,1
3,3.56,1,0.23,0
1,1.55,0,1.40,0
0,0.22,1,2.53,1
1,1.29,2,2.77,1
3,1.97,0,0.18,0
0,0.64,1,0.86,1
1,1.24,0,0.21,0
0,0.43,1,1.17,1
1,3.13,2,1.60,0
0,0.40,4,3.16,1
4,2.14,1,1.14,0
0,0.99,2,1.13,1
1,1.39,0,0.38,0
0,1.16,3,2.17,1
2,1.67,2,1.25,0
2,1.64,0,0.73,1
2,1.17,2,1.23,0
1,2.07,3,1.79,1
1,0.69,0,1.40,1
3,2.69,1,1.81,0
