GH,XGH,GA,XGA,Side
2,0.74,1,0.95,1
1,1.38,1,2.14,0
3,1.53,0,0.75,1
0,0.18,0,0.73,0
2,2.43,0,0.27,1
5,3.69,1,0.16,0
1,1.42,1,1.09,1
2,1.46,0,0.81,0
4,2.81,2,1.08,1
0,0.59,1,0.98,0
2,2.11,1,1.32,1
2,1.36,0,0.15,0
6,4.16,0,0.72,1
0,1.27,0,0.56,0
1,1.79,2,2.59,1
1,2.00,1,0.21,1
3,1.78,1,1.33,0
3,1.19,2,2.76,0
1,2.05,1,0.70,1
3,0.79,0,0.56,0
2,1.37,0,0.55,1
1,0.69,1,0.74,0
0,0.69,2,1.22,1
0,0.40,4,3.16,0
2,0.86,1,1.07,1
1,1.40,0,0.68,0
1,1.31,1,1.38,1
3,0.71,0,0.57,0
1,1.01,1,1.77,1
3,3.58,2,1.09,0
0,1.38,2,0.97,1
5,3.14,1,0.64,0
0,0.43,1,1.96,0
3,2.79,1,0.97,1
