GH,XGH,GA,XGA,Side
0,0.91,3,1.45,0
1,1.06,1,0.79,1
3,1.53,0,0.75,0
2,3.14,1,2.95,1
0,3.31,1,1.09,0
2,2.25,0,0.95,1
0,0.58,1,1.28,0
0,1.12,3,1.32,1
2,2.51,1,0.93,1
3,2.26,1,0.77,0
1,1.08,1,0.26,1
3,2.15,2,1.37,0
1,0.22,3,2.28,1
1,2.14,1,0.95,0
3,3.56,1,0.23,1
2,1.24,1,1.45,0
1,0.72,0,0.87,1
1,2.02,3,1.83,1
0,0.09,2,1.56,0
3,0.79,0,0.56,1
2,1.00,1,0.98,0
1,0.99,1,1.68,1
0,0.78,0,0.22,0
3,2.61,2,0.83,1
1,2.44,3,2.24,0
2,1.41,0,1.08,0
2,0.11,1,2.15,1
3,1.87,0,0.86,0
2,1.23,2,1.70,1
3,1.27,0,0.43,0
2,2.43,3,1.53,1
1,2.07,3,1.79,0
1,1.41,1,0.56,1
1,1.42,4,1.60,0
