GH,XGH,GA,XGA,Side
5,3.23,0,0.15,1
1,1.30,2,2.54,0
3,3.52,0,0.42,1
2,3.86,1,0.15,1
0,0.20,3,1.72,0
5,3.69,1,0.16,1
0,0.75,3,2.77,0
5,3.72,1,1.10,1
0,0.69,1,2.13,0
4,3.69,0,0.23,1
0,0.25,0,1.39,0
4,4.71,0,0.28,1
1,0.22,3,2.28,0
2,3.94,0,0.22,1
3,2.16,1,2.29,0
2,2.50,0,1.01,1
0,0.22,1,2.53,0
1,0.38,2,1.95,0
2,3.09,0,0.46,1
0,0.29,0,1.18,0
1,0.31,3,2.21,0
3,3.08,1,0.61,1
0,0.69,2,1.22,0
1,0.65,2,0.72,1
0,0.75,0,1.15,0
5,3.14,0,0.09,1
0,1.01,1,0.34,0
1,1.08,0,0.12,1
1,0.96,3,0.73,0
3,1.27,0,0.43,1
0,0.35,2,0.19,0
1,0.28,1,0.34,1
1,1.94,2,2.28,0
3,2.69,1,1.81,1
