GH,XGH,GA,XGA,Side
0,1.15,1,1.23,0
1,0.49,1,0.96,1
3,3.73,1,0.63,0
2,1.48,1,1.03,1
2,2.43,0,0.27,0
2,1.35,0,0.85,1
1,1.41,1,2.23,0
3,2.04,0,0.32,1
2,2.51,1,0.93,0
0,0.66,1,0.70,0
1,2.32,4,1.29,1
1,1.15,3,1.90,0
1,0.10,0,0.33,1
2,3.94,0,0.22,0
2,1.03,1,1.25,1
0,0.26,4,1.99,0
2,1.53,0,0.26,1
0,0.64,0,0.70,1
3,2.40,3,1.33,0
0,0.88,0,0.39,1
2,1.27,0,1.13,0
1,0.69,1,0.74,1
0,0.79,1,0.84,0
2,1.21,0,0.34,1
2,1.10,0,0.23,0
2,1.41,0,1.08,1
2,1.12,1,0.67,1
5,2.41,0,0.28,0
2,1.67,2,1.25,1
2,1.32,1,1.09,0
0,0.35,2,0.19,1
2,2.99,1,0.34,0
1,1.36,2,1.26,1
0,1.49,0,0.87,0
