GH,XGH,GA,XGA,Side
2,1.93,0,0.59,1
3,0.65,1,0.84,0
1,0.68,0,0.61,1
0,1.50,1,0.42,0
2,1.65,0,0.31,1
1,1.05,4,3.14,0
3,3.24,0,0.48,1
2,2.26,1,0.68,0
1,1.27,2,0.96,1
0,0.08,2,1.97,0
4,2.49,1,0.25,1
0,0.33,2,2.71,0
2,1.62,2,0.64,1
1,0.86,1,1.55,0
3,2.03,0,0.93,1
3,1.68,1,0.89,0
2,1.00,0,0.23,1
1,0.93,3,1.40,0
1,0.73,3,1.61,1
2,1.05,0,0.82,0
2,0.83,0,1.19,1
0,0.94,0,0.58,0
2,0.63,1,0.96,1
1,1.02,1,0.47,0
2,1.76,1,0.64,1
2,2.03,3,1.94,0
1,0.80,1,0.91,1
4,2.53,1,1.08,0
1,0.61,1,0.78,1
0,1.06,0,2.10,0
1,1.07,1,0.26,1
2,0.72,0,1.04,0
3,1.39,1,1.04,1
2,1.16,1,0.66,0
1,2.42,2,1.47,1
0,1.07,0,0.86,0
0,2.01,0,0.17,1
2,1.28,4,1.86,0
