GH,XGH,GA,XGA,Side
2,1.54,1,0.38,1
4,1.63,0,0.83,0
2,1.34,0,0.61,1
5,2.73,0,0.97,0
2,0.81,0,0.35,1
1,1.08,2,2.28,0
2,3.63,0,0.74,1
2,1.79,1,0.72,0
3,1.31,0,0.32,1
2,0.41,1,0.19,0
1,0.37,3,1.98,1
2,2.03,0,1.36,0
1,1.52,1,0.65,1
1,0.28,0,0.92,0
0,0.39,2,0.34,1
1,0.82,1,0.42,1
1,0.52,2,1.40,0
0,0.45,0,0.19,1
1,0.73,3,1.61,0
2,1.45,2,1.27,0
4,2.67,1,1.49,1
0,0.44,0,0.87,0
0,0.55,2,1.56,1
0,0.34,0,0.52,0
5,4.18,2,0.36,1
0,0.63,0,0.76,0
0,1.34,2,1.59,1
1,2.49,1,1.32,0
2,1.44,0,0.78,1
1,1.51,1,0.72,0
1,2.85,4,1.53,1
0,0.42,3,3.06,0
2,2.56,0,0.41,1
3,3.53,0,0.20,0
2,1.72,1,3.45,0
2,1.72,0,0.87,1
1,3.44,3,1.98,0
2,1.28,4,1.86,1
