GH,XGH,GA,XGA,Side
0,1.82,1,0.87,0
0,2.24,1,0.79,1
2,1.34,0,0.61,0
1,0.99,2,0.68,1
2,1.07,3,0.65,1
1,1.61,2,1.76,0
1,1.37,1,1.42,1
1,1.11,1,0.84,0
1,2.10,0,0.43,1
3,2.09,1,0.54,0
0,1.35,0,0.25,1
1,1.20,0,0.30,0
1,0.71,0,0.43,1
2,1.92,3,1.84,0
3,2.03,0,0.93,0
0,1.56,4,1.76,1
0,0.50,1,1.52,0
2,1.91,1,1.10,1
2,1.50,1,0.33,0
0,0.34,4,2.68,1
4,1.91,1,1.78,0
0,0.44,0,0.87,1
1,2.10,1,0.67,0
1,1.93,1,1.45,0
0,1.73,1,1.04,1
2,3.02,1,1.74,0
2,2.05,0,0.59,1
2,1.10,0,0.14,0
1,0.59,2,2.24,1
1,0.80,1,1.86,0
3,2.75,1,0.47,1
2,2.13,0,1.59,0
0,0.99,0,0.21,1
2,1.16,1,0.66,1
3,2.91,1,1.07,0
1,1.57,5,1.25,1
1,1.12,1,0.27,0
1,1.29,2,1.76,1
