GH,XGH,GA,XGA,Side
2,1.54,1,0.38,0
0,0.15,1,0.76,1
2,1.29,0,0.26,0
1,1.20,0,1.47,1
2,1.65,0,0.31,0
1,1.61,2,1.76,1
3,3.40,1,0.14,0
0,1.72,1,1.67,1
1,0.82,2,1.97,0
0,0.66,1,1.27,1
3,1.38,0,1.25,1
0,0.24,2,1.29,0
2,1.56,2,2.43,1
2,1.33,0,0.10,0
3,1.62,2,1.52,1
0,2.30,1,0.89,0
2,1.26,3,1.95,1
0,1.77,1,1.25,0
0,1.23,1,0.34,1
2,1.45,2,1.27,1
0,0.58,2,1.77,0
3,1.50,2,1.45,1
1,1.81,0,1.07,0
1,1.02,1,0.47,1
0,1.73,1,1.04,0
0,0.25,0,0.82,1
0,0.64,0,1.05,0
0,1.16,0,0.29,1
2,1.78,1,0.37,0
2,3.92,0,0.38,0
0,1.01,1,0.74,1
1,1.21,1,0.69,0
0,0.51,1,1.07,1
6,2.64,0,0.18,0
2,0.95,0,0.49,1
0,0.57,0,0.60,0
0,1.08,1,1.24,1
0,0.35,0,0.43,0
