GH,XGH,GA,XGA,Side
1,1.24,3,1.08,0
4,1.63,0,0.83,1
1,2.75,1,0.64,0
0,0.89,1,1.37,1
1,0.43,0,0.15,1
1,0.82,1,0.60,0
1,1.67,1,1.12,1
3,1.25,2,2.14,0
0,0.65,1,1.27,1
1,1.50,0,0.18,0
1,1.56,1,0.96,1
1,0.86,0,1.21,0
1,0.95,2,0.54,0
2,1.92,3,1.84,1
0,1.23,2,1.30,0
1,1.56,0,0.11,1
2,1.00,0,0.23,0
3,1.80,3,2.53,1
0,1.23,1,0.34,0
1,1.13,1,0.94,1
4,2.67,1,1.49,0
0,0.18,4,3.69,1
1,2.40,0,0.38,0
1,0.96,2,1.03,0
1,1.51,1,1.11,1
3,2.44,1,1.29,0
1,1.77,0,0.53,1
3,3.33,1,0.28,0
0,0.99,0,0.74,1
0,1.18,1,2.61,0
3,1.34,1,1.81,1
1,1.23,0,0.72,1
0,0.99,0,0.21,0
5,2.31,1,0.27,1
1,0.94,0,0.35,0
0,1.07,0,0.86,1
3,2.07,0,0.72,0
0,0.35,0,0.43,1
