GH,XGH,GA,XGA,Side
1,1.04,0,0.38,1
1,0.87,2,3.03,0
1,1.86,0,0.83,1
0,0.89,1,1.37,0
1,0.84,0,0.24,1
1,1.05,4,3.14,1
1,2.39,1,1.91,0
0,0.36,0,0.90,1
1,1.06,1,2.05,0
0,0.66,1,1.27,0
1,0.39,0,1.89,1
0,1.34,1,0.89,0
4,3.16,0,0.47,1
2,0.67,1,0.52,0
1,1.03,0,0.10,1
0,1.56,4,1.76,0
1,0.52,2,1.40,1
0,0.51,1,1.14,0
0,2.22,1,2.24,1
1,1.69,1,0.72,0
1,2.22,1,0.69,1
3,2.32,0,1.76,0
1,2.40,0,0.38,1
3,1.31,3,2.40,0
2,1.76,1,0.64,0
3,1.91,1,0.93,1
2,1.98,0,0.36,0
3,1.02,1,0.77,1
2,1.78,1,0.37,1
1,1.15,1,0.30,0
1,1.27,2,2.30,1
0,0.74,1,1.41,0
2,1.89,0,0.32,1
1,1.00,0,1.15,0
3,2.91,1,1.07,1
2,1.72,0,0.87,0
2,1.75,1,0.93,1
3,1.29,1,1.12,0
