GH,XGH,GA,XGA,Side
2,2.17,1,1.15,1
0,0.15,1,0.76,0
2,1.26,2,1.32,1
2,1.67,2,0.91,0
0,0.46,1,0.73,0
1,0.82,1,0.60,1
1,0.84,0,0.30,0
2,1.79,1,0.72,1
2,1.94,1,0.10,0
1,0.33,0,0.55,1
0,1.35,0,0.25,0
1,1.38,0,0.27,1
2,0.93,1,1.06,0
1,0.86,1,1.55,1
1,0.63,3,2.65,0
1,1.16,1,1.50,0
2,2.32,2,0.18,1
0,2.22,1,2.24,0
3,1.85,1,1.04,0
1,1.60,1,0.96,1
0,0.58,2,1.77,1
1,1.13,1,0.91,0
0,1.39,2,2.62,1
2,2.28,2,0.71,1
1,1.51,1,1.11,0
3,0.98,2,1.49,1
0,1.34,2,1.59,0
2,1.66,0,1.20,1
1,1.49,0,0.42,0
1,0.80,1,1.86,1
1,1.40,3,1.81,0
0,0.74,1,0.70,1
3,1.39,1,1.04,0
0,3.29,0,0.15,1
1,0.96,3,1.55,0
1,0.52,0,0.48,1
0,1.10,1,1.33,0
3,1.29,1,1.12,1
