GH,XGH,GA,XGA,Side
5,1.41,2,2.67,1
2,1.71,2,1.36,0
2,1.29,0,0.26,1
2,2.63,0,0.80,0
2,0.19,1,1.45,1
2,2.03,1,0.78,0
1,2.39,1,1.91,1
2,1.23,0,1.40,0
4,2.85,1,0.63,1
1,0.58,1,0.70,1
1,1.56,1,0.96,0
0,0.33,2,2.71,1
1,0.71,0,0.43,0
4,3.70,1,1.15,0
1,0.63,3,2.65,1
1,0.82,1,0.42,0
2,1.59,0,0.65,1
2,2.03,3,1.18,0
1,0.77,2,1.24,1
2,1.34,1,2.31,0
2,0.56,4,3.38,1
3,1.50,2,1.45,0
2,0.76,2,1.85,1
2,1.46,1,1.14,0
0,0.92,0,0.22,1
3,1.91,1,0.93,0
2,1.31,0,0.49,1
0,1.17,3,2.77,0
1,1.84,1,0.75,0
0,1.18,1,2.61,1
1,1.07,1,0.26,0
2,2.13,0,1.59,1
0,0.35,1,1.44,1
0,3.29,0,0.15,0
2,1.72,1,3.45,1
2,1.30,0,0.45,0
0,0.69,3,2.20,1
5,2.79,0,0.17,0
