GH,XGH,GA,XGA,Side
1,1.46,0,0.32,0
0,0.76,1,1.15,1
0,0.51,2,1.83,0
1,1.72,0,0.83,1
2,1.68,1,0.51,1
1,0.46,0,0.28,0
1,1.76,0,0.03,1
0,0.70,1,1.41,0
0,1.31,2,2.03,1
2,2.03,0,0.38,0
1,0.59,0,1.14,1
5,4.03,0,1.02,0
1,2.16,1,1.55,1
1,1.04,0,1.22,1
0,0.22,0,2.23,0
1,0.99,2,1.98,1
2,1.73,0,1.05,0
0,0.82,0,0.23,1
3,2.45,1,1.02,0
0,1.48,1,1.20,1
0,0.55,2,0.95,0
0,0.15,2,2.29,1
2,0.48,1,1.38,0
3,1.89,2,0.70,1
0,0.28,0,0.96,0
2,3.34,2,1.39,1
2,1.53,0,0.61,0
2,1.08,0,0.87,1
1,1.67,0,0.25,0
3,1.74,0,0.57,0
1,1.19,3,2.18,1
3,1.65,0,1.47,0
0,0.26,0,0.49,1
1,0.89,1,0.47,0
3,1.17,1,0.57,0
1,1.05,2,1.22,1
4,2.23,1,0.70,0
0,0.44,0,1.02,1
