GH,XGH,GA,XGA,Side
2,2.25,0,0.19,1
0,0.06,3,2.51,0
6,3.20,2,0.34,1
3,2.37,0,0.62,1
1,1.21,5,4.88,0
2,1.77,0,0.93,1
0,0.16,0,0.66,0
6,2.41,2,2.20,1
1,0.70,2,2.56,0
2,1.31,2,0.32,0
3,3.30,0,0.20,1
0,0.66,5,2.78,0
4,2.15,1,0.86,1
1,0.38,2,4.41,0
2,1.70,0,0.45,1
2,0.39,1,2.27,0
3,1.62,1,0.51,1
1,2.21,4,3.94,0
3,2.45,1,1.02,1
0,0.70,1,2.45,0
8,4.27,0,0.15,1
2,0.50,1,0.67,0
4,4.25,0,0.68,1
0,0.28,3,1.95,0
0,0.14,1,2.03,0
5,4.63,2,0.54,1
3,0.97,0,0.99,1
0,0.29,2,2.03,0
5,3.85,0,0.31,1
2,1.97,1,2.07,1
1,1.10,2,2.52,0
1,2.95,1,1.20,0
7,3.22,1,1.63,1
0,1.06,1,0.64,0
2,2.01,2,2.20,1
2,0.52,2,2.06,0
0,0.62,2,1.15,1
0,0.44,0,1.02,0
