GH,XGH,GA,XGA,Side
3,1.91,0,1.08,0
0,1.30,1,1.92,1
0,0.72,1,0.57,0
0,0.32,0,0.81,1
0,0.41,1,0.59,0
1,0.46,0,0.28,1
1,1.39,2,0.57,0
1,2.21,0,1.36,1
1,1.00,1,1.17,0
2,0.75,1,0.86,1
1,0.33,0,1.01,0
2,0.99,1,0.80,1
4,2.15,1,0.86,0
2,0.92,1,1.13,0
1,0.58,0,0.38,1
1,0.78,1,1.47,0
1,1.45,2,0.63,1
1,1.14,0,0.23,1
0,0.86,1,1.14,0
0,0.70,1,2.45,1
1,1.22,1,0.64,0
0,0.54,1,0.44,1
0,0.23,3,1.67,0
3,1.89,2,0.70,0
2,2.17,2,0.63,1
1,0.95,1,1.16,0
0,1.12,1,0.40,1
1,1.39,1,1.18,0
1,1.76,0,0.37,1
1,0.79,1,1.34,0
0,1.78,3,1.66,1
2,0.34,1,0.33,0
1,1.14,1,0.44,1
1,1.63,1,0.91,1
2,3.03,0,0.31,0
0,1.12,2,0.43,1
0,0.60,2,0.92,0
1,0.81,0,0.34,1
