GH,XGH,GA,XGA,Side
4,1.73,0,0.29,1
1,0.71,2,1.53,0
3,0.93,3,0.92,1
0,0.32,0,0.81,0
2,0.76,1,0.83,1
2,1.77,0,0.93,0
3,3.51,3,1.69,1
3,1.00,3,1.57,0
3,1.80,2,1.87,1
0,0.28,5,3.28,0
2,1.39,0,0.51,1
0,0.84,5,2.44,0
0,0.74,0,0.77,1
0,0.24,5,2.23,0
1,2.95,2,1.15,1
1,0.99,2,1.98,0
1,2.19,2,0.95,0
2,1.37,0,1.61,1
1,2.42,2,2.18,0
1,1.34,1,1.16,1
0,0.48,2,2.11,0
2,0.50,1,0.67,1
3,2.42,1,0.70,0
3,1.38,2,0.98,0
0,1.21,2,0.92,1
2,0.89,2,2.09,0
1,0.67,1,1.29,1
1,1.00,1,1.20,0
1,1.67,0,0.25,1
2,1.49,3,1.32,0
2,2.75,0,0.36,1
0,0.44,5,2.75,0
3,2.56,0,0.29,1
2,0.71,5,2.46,0
2,3.03,0,0.31,1
3,1.43,0,0.83,1
3,0.82,2,1.26,0
3,2.16,2,0.98,1
