GH,XGH,GA,XGA,Side
1,1.46,0,0.32,1
1,1.73,0,0.79,0
1,1.91,1,0.64,1
2,1.26,1,1.55,0
0,0.41,1,0.59,1
0,0.64,1,1.21,0
0,0.16,0,0.66,1
1,0.94,1,0.95,0
2,1.39,0,1.94,1
0,1.27,1,1.52,0
0,1.07,1,0.60,1
1,0.90,1,0.50,1
0,0.74,0,0.77,0
3,2.14,0,0.20,1
0,0.42,0,0.63,0
1,0.95,1,1.01,1
1,1.20,1,1.17,0
1,0.28,3,0.94,1
0,0.34,2,0.94,0
0,0.62,0,0.87,1
1,0.63,1,1.19,0
2,2.11,1,0.77,1
4,4.25,0,0.68,0
2,0.29,1,1.00,1
0,0.87,1,1.21,0
1,1.45,1,1.02,1
0,0.37,0,0.62,0
1,1.00,1,1.20,1
1,0.61,1,0.73,0
2,2.31,2,1.11,1
1,1.19,3,2.18,0
0,1.12,0,0.17,0
1,1.85,3,1.54,1
1,1.22,0,0.24,0
0,1.32,1,1.48,1
0,1.12,2,0.43,0
1,0.59,1,1.19,1
1,0.46,1,0.61,0
