GH,XGH,GA,XGA,Side
1,0.94,0,0.59,1
0,0.76,1,1.15,0
3,3.18,0,1.07,1
3,2.37,0,0.62,0
1,0.68,1,2.04,1
0,1.85,1,1.73,0
2,2.01,2,1.41,1
2,0.81,1,1.28,0
3,2.34,1,0.34,1
0,1.27,1,1.52,1
0,0.66,0,0.96,0
0,0.84,5,2.44,1
3,0.78,1,1.32,0
2,1.28,2,1.64,1
3,1.55,0,0.34,0
1,0.78,1,1.47,1
3,3.25,0,0.22,0
0,0.29,4,2.60,1
2,1.80,1,0.34,0
2,2.84,0,1.02,1
3,2.19,0,0.68,0
1,0.28,0,0.31,0
2,0.48,1,1.38,1
0,0.25,2,2.70,0
2,1.96,2,1.04,1
0,1.25,1,0.66,0
1,0.67,1,1.29,0
2,1.96,2,1.78,1
1,1.33,1,1.56,0
2,1.22,0,0.38,1
0,1.78,3,1.66,0
1,2.95,1,1.20,1
0,1.49,1,0.24,0
2,2.88,1,0.99,1
0,1.32,1,1.48,0
1,2.30,3,3.13,1
1,2.31,0,0.56,0
5,1.72,0,0.52,1
